"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","M","20220401","2022","4","202204","826","GBR","United Kingdom","X","Export","372","IRL","Ireland","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","62607","false","8","kg","62607","false","62607","false","0","false",,"143047.718","143047.718","0","false","true",
"C","M","20220401","2022","4","202204","826","GBR","United Kingdom","X","Export","428","LVA","Latvia","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","990","false","8","kg","990","false","990","false","0","false",,"2461.253","2461.253","0","false","true",
"C","M","20220401","2022","4","202204","826","GBR","United Kingdom","X","Export","470","MLT","Malta","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2876","false","8","kg","2876","false","2876","false","0","false",,"7127.54","7127.54","0","false","true",
"C","M","20220401","2022","4","202204","826","GBR","United Kingdom","X","Export","528","NLD","Netherlands","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19980","false","8","kg","19980","false","19980","false","0","false",,"29353.872","29353.872","0","false","true",
"C","M","20220401","2022","4","202204","826","GBR","United Kingdom","X","Export","899","_X ","Areas, nes","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2257","false","8","kg","2257","false","2257","false","0","false",,"7519.633","7519.633","0","false","true",
"C","M","20220401","2022","4","202204","826","GBR","United Kingdom","X","Export","0","W00","World","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2898838.447","true","8","kg","2897223","false","2898838.447","true","0","false",,"5277574.888","5277574.888","6","false","true",
"C","M","20220401","2022","4","202204","826","GBR","United Kingdom","X","Export","32","ARG","Argentina","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1000","false","8","kg","1000","false","1000","false","0","false",,"969.232","969.232","0","false","true",
"C","M","20220401","2022","4","202204","826","GBR","United Kingdom","X","Export","36","AUS","Australia","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7168","false","8","kg","7168","false","7168","false","0","false",,"17658.391","17658.391","0","false","true",
"C","M","20220401","2022","4","202204","826","GBR","United Kingdom","X","Export","40","AUT","Austria","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1325","false","8","kg","1325","false","1325","false","0","false",,"6375.707","6375.707","0","false","true",
"C","M","20220401","2022","4","202204","826","GBR","United Kingdom","X","Export","56","BEL","Belgium","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","68119","false","8","kg","68119","false","68119","false","0","false",,"110620.514","110620.514","0","false","true",
"C","M","20220401","2022","4","202204","826","GBR","United Kingdom","X","Export","60","BMU","Bermuda","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","671","false","8","kg","671","false","671","false","0","false",,"2365.495","2365.495","0","false","true",
"C","M","20220401","2022","4","202204","826","GBR","United Kingdom","X","Export","100","BGR","Bulgaria","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1600","false","8","kg","1600","false","1600","false","0","false",,"6452.055","6452.055","0","false","true",
"C","M","20220401","2022","4","202204","826","GBR","United Kingdom","X","Export","203","CZE","Czechia","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","16636","false","8","kg","16636","false","16636","false","0","false",,"34451.073","34451.073","0","false","true",
"C","M","20220401","2022","4","202204","826","GBR","United Kingdom","X","Export","246","FIN","Finland","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","21988","false","8","kg","21988","false","21988","false","0","false",,"47894.794","47894.794","0","false","true",
"C","M","20220401","2022","4","202204","826","GBR","United Kingdom","X","Export","251","FRA","France","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","453312","false","8","kg","453312","false","453312","false","0","false",,"938876.169","938876.169","0","false","true",
"C","M","20220401","2022","4","202204","826","GBR","United Kingdom","X","Export","276","DEU","Germany","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","287037","false","8","kg","287037","false","287037","false","0","false",,"581716.257","581716.257","0","false","true",
"C","M","20220401","2022","4","202204","826","GBR","United Kingdom","X","Export","292","GIB","Gibraltar","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8171","false","8","kg","8171","false","8171","false","0","false",,"17237.83","17237.83","0","false","true",
"C","M","20220401","2022","4","202204","826","GBR","United Kingdom","X","Export","300","GRC","Greece","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","525","false","8","kg","525","false","525","false","0","false",,"1521.784","1521.784","0","false","true",
"C","M","20220401","2022","4","202204","826","GBR","United Kingdom","X","Export","344","HKG","China, Hong Kong SAR","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3624","false","8","kg","3624","false","3624","false","0","false",,"13307.848","13307.848","0","false","true",
"C","M","20220401","2022","4","202204","826","GBR","United Kingdom","X","Export","352","ISL","Iceland","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","54297","false","8","kg","54297","false","54297","false","0","false",,"103168.171","103168.171","0","false","true",
"C","M","20220401","2022","4","202204","826","GBR","United Kingdom","X","Export","372","IRL","Ireland","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","858585","false","8","kg","858585","false","858585","false","0","false",,"1595044.684","1595044.684","0","false","true",
"C","M","20220401","2022","4","202204","826","GBR","United Kingdom","X","Export","380","ITA","Italy","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","65978","false","8","kg","65978","false","65978","false","0","false",,"121131.954","121131.954","0","false","true",
"C","M","20220401","2022","4","202204","826","GBR","United Kingdom","X","Export","428","LVA","Latvia","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2016","false","8","kg","2016","false","2016","false","0","false",,"4795.691","4795.691","0","false","true",
"C","M","20220401","2022","4","202204","826","GBR","United Kingdom","X","Export","470","MLT","Malta","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","43516","false","8","kg","43516","false","43516","false","0","false",,"68770.154","68770.154","0","false","true",
"C","M","20220401","2022","4","202204","826","GBR","United Kingdom","X","Export","528","NLD","Netherlands","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","770561","false","8","kg","770561","false","770561","false","0","false",,"1245434.167","1245434.167","0","false","true",
"C","M","20220401","2022","4","202204","826","GBR","United Kingdom","X","Export","579","NOR","Norway","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","26969","false","8","kg","26969","false","26969","false","0","false",,"39354.168","39354.168","0","false","true",
"C","M","20220401","2022","4","202204","826","GBR","United Kingdom","X","Export","586","PAK","Pakistan","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1000","false","8","kg","1000","false","1000","false","0","false",,"85.406","85.406","0","false","true",
"C","M","20220401","2022","4","202204","826","GBR","United Kingdom","X","Export","608","PHL","Philippines","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","927","false","8","kg","927","false","927","false","0","false",,"4872.039","4872.039","0","false","true",
"C","M","20220401","2022","4","202204","826","GBR","United Kingdom","X","Export","616","POL","Poland","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3513","false","8","kg","3513","false","3513","false","0","false",,"4002.448","4002.448","0","false","true",
"C","M","20220401","2022","4","202204","826","GBR","United Kingdom","X","Export","620","PRT","Portugal","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2379","false","8","kg","2379","false","2379","false","0","false",,"2544.071","2544.071","0","false","true",
"C","M","20220401","2022","4","202204","826","GBR","United Kingdom","X","Export","642","ROU","Romania","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1000","false","8","kg","1000","false","1000","false","0","false",,"1358.736","1358.736","0","false","true",
"C","M","20220401","2022","4","202204","826","GBR","United Kingdom","X","Export","702","SGP","Singapore","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19760","false","8","kg","19760","false","19760","false","0","false",,"15171.257","15171.257","0","false","true",
"C","M","20220401","2022","4","202204","826","GBR","United Kingdom","X","Export","724","ESP","Spain","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19820","false","8","kg","19820","false","19820","false","0","false",,"30680.257","30680.257","0","false","true",
"C","M","20220401","2022","4","202204","826","GBR","United Kingdom","X","Export","752","SWE","Sweden","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25200","false","8","kg","25200","false","25200","false","0","false",,"37976.022","37976.022","0","false","true",
"C","M","20220401","2022","4","202204","826","GBR","United Kingdom","X","Export","757","CHE","Switzerland","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","31760","false","8","kg","31760","false","31760","false","0","false",,"86633.002","86633.002","0","false","true",
"C","M","20220401","2022","4","202204","826","GBR","United Kingdom","X","Export","784","ARE","United Arab Emirates","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9115","false","8","kg","9115","false","9115","false","0","false",,"23811.523","23811.523","0","false","true",
"C","M","20220401","2022","4","202204","826","GBR","United Kingdom","X","Export","887","YEM","Yemen","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23071","false","8","kg","23071","false","23071","false","0","false",,"10352.274","10352.274","0","false","true",
"C","M","20220401","2022","4","202204","826","GBR","United Kingdom","X","Export","899","_X ","Areas, nes","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","68195.447","true","8","kg","66580","false","68195.447","true","0","false",,"102941.715","102941.715","6","false","true",
"C","M","20220401","2022","4","202204","826","GBR","United Kingdom","X","Export","0","W00","World","0","W00","World","H6","HS","true","100640","Cereals; rice, broken","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","185398","false","8","kg","185398","false","185398","false","0","false",,"135029.882","135029.882","0","false","true",
"C","M","20220401","2022","4","202204","826","GBR","United Kingdom","X","Export","56","BEL","Belgium","0","W00","World","H6","HS","true","100640","Cereals; rice, broken","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1960","false","8","kg","1960","false","1960","false","0","false",,"1567.075","1567.075","0","false","true",
"C","M","20220401","2022","4","202204","826","GBR","United Kingdom","X","Export","251","FRA","France","0","W00","World","H6","HS","true","100640","Cereals; rice, broken","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23700","false","8","kg","23700","false","23700","false","0","false",,"12659.537","12659.537","0","false","true",
"C","M","20220401","2022","4","202204","826","GBR","United Kingdom","X","Export","276","DEU","Germany","0","W00","World","H6","HS","true","100640","Cereals; rice, broken","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","52520","false","8","kg","52520","false","52520","false","0","false",,"38461.285","38461.285","0","false","true",
"C","M","20220401","2022","4","202204","826","GBR","United Kingdom","X","Export","292","GIB","Gibraltar","0","W00","World","H6","HS","true","100640","Cereals; rice, broken","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","379","false","8","kg","379","false","379","false","0","false",,"1409.203","1409.203","0","false","true",
"C","M","20220401","2022","4","202204","826","GBR","United Kingdom","X","Export","372","IRL","Ireland","0","W00","World","H6","HS","true","100640","Cereals; rice, broken","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10","false","8","kg","10","false","10","false","0","false",,"34.939","34.939","0","false","true",
"C","M","20220401","2022","4","202204","826","GBR","United Kingdom","X","Export","380","ITA","Italy","0","W00","World","H6","HS","true","100640","Cereals; rice, broken","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","72101","false","8","kg","72101","false","72101","false","0","false",,"52841.887","52841.887","0","false","true",
"C","M","20220401","2022","4","202204","826","GBR","United Kingdom","X","Export","528","NLD","Netherlands","0","W00","World","H6","HS","true","100640","Cereals; rice, broken","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","30920","false","8","kg","30920","false","30920","false","0","false",,"23821.876","23821.876","0","false","true",
"C","M","20220401","2022","4","202204","826","GBR","United Kingdom","X","Export","702","SGP","Singapore","0","W00","World","H6","HS","true","100640","Cereals; rice, broken","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","332","false","8","kg","332","false","332","false","0","false",,"1498.492","1498.492","0","false","true",
"C","M","20220401","2022","4","202204","826","GBR","United Kingdom","X","Export","757","CHE","Switzerland","0","W00","World","H6","HS","true","100640","Cereals; rice, broken","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3120","false","8","kg","3120","false","3120","false","0","false",,"2249.031","2249.031","0","false","true",
"C","M","20220401","2022","4","202204","826","GBR","United Kingdom","X","Export","842","USA","USA","0","W00","World","H6","HS","true","100640","Cereals; rice, broken","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","132","false","8","kg","132","false","132","false","0","false",,"231.632","231.632","0","false","true",
"C","M","20220401","2022","4","202204","826","GBR","United Kingdom","X","Export","899","_X ","Areas, nes","0","W00","World","H6","HS","true","100640","Cereals; rice, broken","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","224","false","8","kg","224","false","224","false","0","false",,"254.925","254.925","0","false","true",
"C","M","20220501","2022","5","202205","826","GBR","United Kingdom","M","Import","0","W00","World","0","W00","World","H6","HS","true","100610","Cereals; rice in the husk (paddy or rough)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","17026","false","8","kg","17026","false","17026","false","0","false","28755.522",,"28755.522","0","false","true",
"C","M","20220501","2022","5","202205","826","GBR","United Kingdom","M","Import","372","IRL","Ireland","0","W00","World","H6","HS","true","100610","Cereals; rice in the husk (paddy or rough)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","16469","false","8","kg","16469","false","16469","false","0","false","24505.95",,"24505.95","0","false","true",
"C","M","20220501","2022","5","202205","826","GBR","United Kingdom","M","Import","528","NLD","Netherlands","0","W00","World","H6","HS","true","100610","Cereals; rice in the husk (paddy or rough)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","190","false","8","kg","190","false","190","false","0","false","569.761",,"569.761","0","false","true",
"C","M","20220501","2022","5","202205","826","GBR","United Kingdom","M","Import","616","POL","Poland","0","W00","World","H6","HS","true","100610","Cereals; rice in the husk (paddy or rough)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","367","false","8","kg","367","false","367","false","0","false","3679.811",,"3679.811","0","false","true",
"C","M","20220501","2022","5","202205","826","GBR","United Kingdom","M","Import","0","W00","World","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","40880544","false","8","kg","40880544","false","40880544","false","0","false","30283417.712",,"30283417.712","0","false","true",
"C","M","20220501","2022","5","202205","826","GBR","United Kingdom","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2000000","false","8","kg","2000000","false","2000000","false","0","false","1050933.168",,"1050933.168","0","false","true",
"C","M","20220501","2022","5","202205","826","GBR","United Kingdom","M","Import","56","BEL","Belgium","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","174630","false","8","kg","174630","false","174630","false","0","false","230479.585",,"230479.585","0","false","true",
"C","M","20220501","2022","5","202205","826","GBR","United Kingdom","M","Import","76","BRA","Brazil","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","500000","false","8","kg","500000","false","500000","false","0","false","314734.572",,"314734.572","0","false","true",
"C","M","20220501","2022","5","202205","826","GBR","United Kingdom","M","Import","100","BGR","Bulgaria","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","857","false","8","kg","857","false","857","false","0","false","1257.704",,"1257.704","0","false","true",
"C","M","20220501","2022","5","202205","826","GBR","United Kingdom","M","Import","104","MMR","Myanmar","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1955140","false","8","kg","1955140","false","1955140","false","0","false","1047483.5",,"1047483.5","0","false","true",
"C","M","20220501","2022","5","202205","826","GBR","United Kingdom","M","Import","116","KHM","Cambodia","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25000","false","8","kg","25000","false","25000","false","0","false","26858.392",,"26858.392","0","false","true",
"C","M","20220501","2022","5","202205","826","GBR","United Kingdom","M","Import","144","LKA","Sri Lanka","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8620","false","8","kg","8620","false","8620","false","0","false","7588.522",,"7588.522","0","false","true",
"C","M","20220501","2022","5","202205","826","GBR","United Kingdom","M","Import","251","FRA","France","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4500","false","8","kg","4500","false","4500","false","0","false","6184.023",,"6184.023","0","false","true",
"C","M","20220501","2022","5","202205","826","GBR","United Kingdom","M","Import","300","GRC","Greece","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","225499","false","8","kg","225499","false","225499","false","0","false","159851.594",,"159851.594","0","false","true",
"C","M","20220501","2022","5","202205","826","GBR","United Kingdom","M","Import","364","IRN","Iran","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2046","false","8","kg","2046","false","2046","false","0","false","2235.504",,"2235.504","0","false","true",
"C","M","20220501","2022","5","202205","826","GBR","United Kingdom","M","Import","368","IRQ","Iraq","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5507","false","8","kg","5507","false","5507","false","0","false","6865.746",,"6865.746","0","false","true",
"C","M","20220501","2022","5","202205","826","GBR","United Kingdom","M","Import","372","IRL","Ireland","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1457","false","8","kg","1457","false","1457","false","0","false","1928.231",,"1928.231","0","false","true",
"C","M","20220501","2022","5","202205","826","GBR","United Kingdom","M","Import","380","ITA","Italy","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","295422","false","8","kg","295422","false","295422","false","0","false","405915.018",,"405915.018","0","false","true",
"C","M","20220501","2022","5","202205","826","GBR","United Kingdom","M","Import","528","NLD","Netherlands","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","986","false","8","kg","986","false","986","false","0","false","408.039",,"408.039","0","false","true",
"C","M","20220501","2022","5","202205","826","GBR","United Kingdom","M","Import","586","PAK","Pakistan","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7383161","false","8","kg","7383161","false","7383161","false","0","false","6979549.33",,"6979549.33","0","false","true",
"C","M","20220501","2022","5","202205","826","GBR","United Kingdom","M","Import","600","PRY","Paraguay","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","962000","false","8","kg","962000","false","962000","false","0","false","522102.754",,"522102.754","0","false","true",
"C","M","20220501","2022","5","202205","826","GBR","United Kingdom","M","Import","620","PRT","Portugal","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1264","false","8","kg","1264","false","1264","false","0","false","1270.144",,"1270.144","0","false","true",
"C","M","20220501","2022","5","202205","826","GBR","United Kingdom","M","Import","642","ROU","Romania","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","882","false","8","kg","882","false","882","false","0","false","1513.972",,"1513.972","0","false","true",
"C","M","20220501","2022","5","202205","826","GBR","United Kingdom","M","Import","699","IND","India","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6552400","false","8","kg","6552400","false","6552400","false","0","false","6698204.254",,"6698204.254","0","false","true",
"C","M","20220501","2022","5","202205","826","GBR","United Kingdom","M","Import","724","ESP","Spain","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","207379","false","8","kg","207379","false","207379","false","0","false","198212.195",,"198212.195","0","false","true",
"C","M","20220501","2022","5","202205","826","GBR","United Kingdom","M","Import","764","THA","Thailand","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4316","false","8","kg","4316","false","4316","false","0","false","10419.912",,"10419.912","0","false","true",
"C","M","20220501","2022","5","202205","826","GBR","United Kingdom","M","Import","842","USA","USA","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10952958","false","8","kg","10952958","false","10952958","false","0","false","6814028.737",,"6814028.737","0","false","true",
"C","M","20220501","2022","5","202205","826","GBR","United Kingdom","M","Import","858","URY","Uruguay","0","W00","World","H6","HS","true","100620","Cereals; husked (brown) rice","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9616520","false","8","kg","9616520","false","9616520","false","0","false","5795392.816",,"5795392.816","0","false","true",
"C","M","20220501","2022","5","202205","826","GBR","United Kingdom","M","Import","0","W00","World","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25004805","false","8","kg","25004805","false","25004805","false","0","false","28134089.525",,"28134089.525","0","false","true",
"C","M","20220501","2022","5","202205","826","GBR","United Kingdom","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","106560","false","8","kg","106560","false","106560","false","0","false","88901.401",,"88901.401","0","false","true",
"C","M","20220501","2022","5","202205","826","GBR","United Kingdom","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","44490","false","8","kg","44490","false","44490","false","0","false","52093.337",,"52093.337","0","false","true",
"C","M","20220501","2022","5","202205","826","GBR","United Kingdom","M","Import","50","BGD","Bangladesh","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","44387","false","8","kg","44387","false","44387","false","0","false","81203.405",,"81203.405","0","false","true",
"C","M","20220501","2022","5","202205","826","GBR","United Kingdom","M","Import","56","BEL","Belgium","0","W00","World","H6","HS","true","100630","Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24947","false","8","kg","24947","false","24947","false","0","false","30106.528",,"30106.528","0","false","true",
